ext_recipe_id,ingredient_pos,ingredient_text_norm,quantity,unit,ingredient_core
924,19,"1 bunch fresh basil, chopped",1.0,,"bunch fresh basil, chopped"
924,20,12 half-pint canning jars with lids and rings,12.0,,half-pint canning jars with lids and rings
925,1,10 cherry peppers,10.0,,cherry peppers
925,2,1 (7 ounce) package mozzarella cheese,1.0,,package mozzarella cheese
925,3,5 slices prosciutto,5.0,slice,prosciutto
925,4,2 cups olive oil,2.0,cup,olive oil
925,5,3 tablespoons grated parmesan cheese,3.0,tbsp,grated parmesan cheese
925,6,"2 cloves garlic, minced",2.0,clove,"garlic, minced"
925,7,1 teaspoon chopped fresh oregano,1.0,tsp,chopped fresh oregano
925,8,1 teaspoon chopped fresh thyme,1.0,tsp,chopped fresh thyme
925,9,½ teaspoon salt,0.5,tsp,salt
925,10,½ teaspoon ground black pepper,0.5,tsp,ground black pepper
925,11,½ teaspoon red pepper flakes,0.5,tsp,red pepper flakes
926,1,¼ cup lime juice,0.25,cup,lime juice
926,2,"1 honeydew melon, fruit removed with a melon baller",1.0,,"honeydew melon, fruit removed with a melon baller"
926,3,9 ounces thinly sliced prosciutto,9.0,oz,thinly sliced prosciutto
926,4,36 sprigs fresh mint,36.0,,sprigs fresh mint
927,1,1 tablespoon butter,1.0,tbsp,butter
927,2,"4 shallots, minced",4.0,,"shallots, minced"
927,3,¾ cup fresh or frozen peas,0.75,cup,fresh or frozen peas
927,4,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
927,5,2 tablespoons chopped fresh mint,2.0,tbsp,chopped fresh mint
927,6,6 slices ciabatta bread,6.0,slice,ciabatta bread
927,7,"2 tablespoons extra-virgin olive oil, or as needed",2.0,tbsp,"extra-virgin olive oil, or as needed"
927,8,"1 clove garlic, peeled",1.0,clove,"garlic, peeled"
928,1,1 (3 ounce) package prosciutto,1.0,,package prosciutto
928,2,1 (3 ounce) package italian breadsticks (grissini),1.0,,package italian breadsticks
929,1,"1 pound feta cheese, cubed",1.0,lb,"feta cheese, cubed"
929,2,1 chile pepper,1.0,,chile pepper
929,3,1 tablespoon herbes de provence,1.0,tbsp,herbes de provence
929,4,1 pinch lemon zest,1.0,,pinch lemon zest
929,5,"1 cup olive oil, or as needed",1.0,cup,"olive oil, or as needed"
930,1,"olive oil, divided",,,"olive oil, divided"
930,2,"5 zucchinis, thinly sliced lengthwise",5.0,,"zucchinis, thinly sliced lengthwise"
930,3,1 (4 ounce) package crumbled feta cheese,1.0,,package crumbled feta cheese
930,4,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
930,5,2 tablespoons dried italian herbs,2.0,tbsp,dried italian herbs
930,6,4 tablespoons balsamic vinegar,4.0,tbsp,balsamic vinegar
931,1,8 (4 inch) skewers,8.0,,skewers
931,2,24 leaves fresh basil,24.0,,leaves fresh basil
931,3,8 blackberries,8.0,,blackberries
931,4,8 small fresh mozzarella balls,8.0,,small fresh mozzarella balls
931,5,8 dried apricots,8.0,,dried apricots
931,6,"½ tablespoon balsamic glaze, or to taste",0.5,tbsp,"balsamic glaze, or"
932,1,18 cherry tomatoes,18.0,,cherry tomatoes
932,2,½ cup creamy salad dressing (such as miracle whip®),0.5,cup,creamy salad dressing
932,3,1 (3 ounce) can bacon bits (such as hormel®),1.0,,can bacon bits
932,4,⅓ cup chopped green onions,,,⅓ cup chopped green onions
932,5,3 tablespoons grated parmesan cheese (such as sargento®),3.0,tbsp,grated parmesan cheese
932,6,2 tablespoons chopped fresh parsley (optional),2.0,tbsp,chopped fresh parsley
933,1,1 tablespoon olive oil,1.0,tbsp,olive oil
933,2,"2 japanese eggplant, cut into 1/2-inch cubes",2.0,,"japanese eggplant, cut into 1/2-inch cubes"
933,3,"1 yellow onion, chopped",1.0,,"yellow onion, chopped"
933,4,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
933,5,1 (14.5 ounce) can fire-roasted tomatoes (such as hunt's®),1.0,,can fire-roasted tomatoes
933,6,⅓ cup red wine,,,⅓ cup red wine
933,7,1 ½ tablespoons capers,1.5,tbsp,capers
933,8,2 teaspoons dried oregano,2.0,tsp,dried oregano
933,9,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
933,10,1 teaspoon ground allspice,1.0,tsp,ground allspice
933,11,1 teaspoon unsweetened cocoa powder,1.0,tsp,unsweetened cocoa powder
933,12,½ teaspoon white sugar,0.5,tsp,white sugar
933,13,1 bay leaf,1.0,,bay leaf
934,1,2 tablespoons olive oil,2.0,tbsp,olive oil
934,2,"1 pound japanese or other small eggplant, cut into 1/2-inch cubes",1.0,lb,"japanese or other small eggplant, cut into 1/2-inch cubes"
934,3,"1 onion, chopped",1.0,,"onion, chopped"
934,4,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
934,5,1 teaspoon dried oregano,1.0,tsp,dried oregano
934,6,¼ teaspoon ground cinnamon,0.25,tsp,ground cinnamon
934,7,¼ teaspoon ground allspice,0.25,tsp,ground allspice
934,8,½ teaspoon salt,0.5,tsp,salt
934,9,½ teaspoon black pepper,0.5,tsp,black pepper
934,10,1 (14.5 ounce) can fire-roasted diced tomatoes,1.0,,can fire-roasted diced tomatoes
934,11,1 cup water,1.0,cup,water
934,12,⅓ cup dry red wine,,,⅓ cup dry red wine
934,13,1 bay leaf,1.0,,bay leaf
934,14,2 tablespoons white sugar,2.0,tbsp,white sugar
934,15,"3 tablespoons capers, drained",3.0,tbsp,"capers, drained"
934,16,2 tablespoons red wine vinegar,2.0,tbsp,red wine vinegar
935,1,"4 black olives, finely chopped",4.0,,"black olives, finely chopped"
935,2,"2 fresh sage leaves, or more to taste",2.0,,"fresh sage leaves, or more"
935,3,"1 clove garlic, crushed",1.0,clove,"garlic, crushed"
935,4,1 red chile pepper (optional),1.0,,red chile pepper
935,5,"1 sprig fresh rosemary, or more to taste",1.0,,"sprig fresh rosemary, or more"
935,6,"¼ red bell pepper, finely chopped",0.25,,"red bell pepper, finely chopped"
935,7,1 tablespoon toasted sesame-ginger seasoning (such as victoria gourmet ®),1.0,tbsp,toasted sesame-ginger seasoning
935,8,"1 small pepperoncini pepper, finely sliced",1.0,,"small pepperoncini pepper, finely sliced"
935,9,½ tablespoon chopped fresh oregano,0.5,tbsp,chopped fresh oregano
935,10,"14 ounces feta cheese, cubed",14.0,oz,"feta cheese, cubed"
935,11,½ cup olive oil,0.5,cup,olive oil
936,1,¼ cup olive oil,0.25,cup,olive oil
936,2,"1 large eggplant, peeled and coarsely chopped",1.0,,"large eggplant, peeled and coarsely chopped"
936,3,"1 medium red bell pepper, cut into thin strips",1.0,,"medium red bell pepper, cut into thin strips"
936,4,"1 green bell pepper, cut into thin strips",1.0,,"green bell pepper, cut into thin strips"
936,5,"1 large onion, diced",1.0,,"large onion, diced"
936,6,1 cup coarsely shredded carrot,1.0,cup,coarsely shredded carrot
936,7,salt to taste,,,salt
936,8,crushed red pepper flakes,,,crushed red pepper flakes
937,1,"1 pound mini peppers,",1.0,lb,mini peppers
937,2,8 ounces whipped cream cheese,8.0,oz,whipped cream cheese
937,3,1/2 cup shredded cheddar cheese,0.5,cup,shredded cheddar cheese
937,4,1 tablespoon everything bagel seasoning,1.0,tbsp,everything bagel seasoning
937,5,1 green onion,1.0,,green onion
938,1,"1 (8-ounce) package cream cheese, softened",1.0,,"package cream cheese, softened"
938,2,1 (3.4-ounce) package vanilla or cheesecake instant pudding mix,1.0,,package vanilla or cheesecake instant pudding mix
938,3,2/3 cup milk,0.6666666666666666,cup,milk
938,4,"1 (8-ounce) tub frozen whipped dessert topping, thawed",1.0,,"tub frozen whipped dessert topping, thawed"
938,5,1/4 cup multicolored sprinkles,0.25,cup,multicolored sprinkles
938,6,"animal crackers, graham crackers, strawberries or apple wedges for dipping",,,"animal crackers, graham crackers, strawberries or apple wedges for dipping"
939,1,"6 small to medium russet potatoes,",6.0,,small to medium russet potatoes
939,2,1 tablespoon vegetable oil,1.0,tbsp,vegetable oil
939,3,4 strips bacon,4.0,,strips bacon
939,4,8 large jalapeno peppers,8.0,,large jalapeno peppers
939,5,"1 (8 ounce) package cream cheese, softened",1.0,,"package cream cheese, softened"
939,6,"6 ounces cheddar cheese, grated",6.0,oz,"cheddar cheese, grated"
939,7,1/4 teaspoon salt,0.25,tsp,salt
940,1,"1 ¾ cups self-rising flour, plus more for kneading",1.75,cup,"self-rising flour, plus more for kneading"
940,2,"¾ teaspoon garlic powder, divided",0.75,tsp,"garlic powder, divided"
940,3,"½ teaspoon salt, divided",0.5,tsp,"salt, divided"
940,4,¼ teaspoon italian seasoning,0.25,tsp,italian seasoning
940,5,1 cup plain whole-milk greek-style yogurt,1.0,cup,plain whole-milk greek-style yogurt
940,6,"1 tablespoon unsalted butter, melted",1.0,tbsp,"unsalted butter, melted"
940,7,1 tablespoon olive oil,1.0,tbsp,olive oil
940,8,½ teaspoon dried parsley,0.5,tsp,dried parsley
940,9,"flaky sea salt, for garnish",,,"flaky sea salt, for garnish"
941,1,2 tablespoons butter,2.0,tbsp,butter
941,2,3 tablespoons all-purpose flour,3.0,tbsp,all-purpose flour
941,3,1/2 cup milk,0.5,cup,milk
941,4,3/4 cup german dark beer,0.75,cup,german dark beer
941,5,2 teaspoons stone ground mustard,2.0,tsp,stone ground mustard
941,6,2 teaspoons worcestershire sauce,2.0,tsp,worcestershire sauce
941,7,1 cup freshly grated sharp cheddar cheese,1.0,cup,freshly grated sharp cheddar cheese
941,8,1/2 teaspoon aleppo chile peppers (optional),0.5,tsp,aleppo chile peppers
941,9,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
942,1,cooking spray,,,cooking spray
942,2,1 large egg,1.0,,large egg
942,3,1/2 cup panko bread crumbs,0.5,cup,panko bread crumbs
942,4,2 tablespoons canola oil,2.0,tbsp,canola oil
942,5,8 chicken tenders,8.0,,chicken tenders
942,6,freshly chopped parsley for garnish,,,freshly chopped parsley for garnish
943,1,3 slices prosciutto,3.0,slice,prosciutto
943,2,15 basil leaves,15.0,,basil leaves
943,3,"3 oma tomatoes, sliced",3.0,,"oma tomatoes, sliced"
943,4,ground black pepper to taste,,,ground black pepper
943,5,3 slices provolone cheese,3.0,slice,provolone cheese
943,6,"balsamic vinegar, as needed",,,"balsamic vinegar, as needed"
944,1,"1 (8 ounce) package cream cheese,",1.0,,package cream cheese
944,2,8 ounces sour cream,8.0,oz,sour cream
944,3,1/2 cup mayonnaise,0.5,cup,mayonnaise
944,4,1 (1 ounce) package ranch seasoning mix,1.0,,package ranch seasoning mix
944,5,1 cup shredded cheddar cheese,1.0,cup,shredded cheddar cheese
944,6,"1/4 head iceberg lettuce,",0.25,,head iceberg lettuce
944,7,"2 roma tomatoes, seeded and chopped",2.0,,"roma tomatoes, seeded and chopped"
944,8,6 slices bacon,6.0,slice,bacon
944,9,"potato chips, for serving",,,"potato chips, for serving"
945,1,5 ounces feta cheese,5.0,oz,feta cheese
945,2,"1 avocado,",1.0,,avocado
945,3,3/4 cup olive oil,0.75,cup,olive oil
945,4,"2 limes, juiced",2.0,,"limes, juiced"
945,5,1/4 cup fresh parsley leaves,0.25,cup,fresh parsley leaves
945,6,1/2 cup fresh cilantro leaves,0.5,cup,fresh cilantro leaves
945,7,1/4 cup green onions,0.25,cup,green onions
945,8,1 garlic clove,1.0,,garlic clove
945,9,1/2 teaspoon ground black pepper,0.5,tsp,ground black pepper
945,10,salt to taste,,,salt
946,1,3 tablespoons extra-virgin olive oil,3.0,tbsp,extra-virgin olive oil
946,2,3 habanero peppers,3.0,,habanero peppers
946,3,2 roma tomatoes,2.0,,roma tomatoes
946,4,"2 garlic cloves, peeled",2.0,,"garlic cloves, peeled"
946,5,1/4 white onion,0.25,,white onion
946,6,"1 1/2 teaspoons chicken bouillon powder,",1.5,tsp,chicken bouillon powder
947,1,3/4 cup ketchup,0.75,cup,ketchup
947,2,1/3 cup apple cider vinegar,0.3333333333333333,cup,apple cider vinegar
947,3,2 tablespoons worcestershire sauce,2.0,tbsp,worcestershire sauce
948,1,1 (12 ounce) box rice chex cereal,1.0,,box rice chex cereal
948,2,1 (14.1 ounce) jar cookie butter,1.0,,jar cookie butter
948,3,"1 cup confectioner's sugar,",1.0,cup,confectioner's sugar
949,1,1 (1 ounce) packet ranch seasoning mix,1.0,,packet ranch seasoning mix
949,2,1 ( 1 ounce) package au jus seasoning mix,1.0,,package au jus seasoning mix
949,3,2 pounds skinless boneless chicken thighs,2.0,lb,skinless boneless chicken thighs
949,4,3 tablespoons olive oil,3.0,tbsp,olive oil
949,5,15 pepperoncini peppers,15.0,,pepperoncini peppers
949,6,1/4 cup pepperoncini brine,0.25,cup,pepperoncini brine
949,7,1 red onion,1.0,,red onion
949,8,6 tablespoons butter,6.0,tbsp,butter
949,9,3/4 cup water,0.75,cup,water
950,1,3/4 cup ketchup,0.75,cup,ketchup
950,2,1/2 cup beer,0.5,cup,beer
950,3,1 tablespoon worcestershire sauce,1.0,tbsp,worcestershire sauce
950,4,1/2 teaspoon onion powder,0.5,tsp,onion powder
950,5,1/4 teaspoon cayenne,0.25,tsp,cayenne
950,6,2 baking potatoes,2.0,,baking potatoes
950,7,olive oil cooking spray,,,olive oil cooking spray
950,8,1/2 teaspoon garlic powder,0.5,tsp,garlic powder
950,9,salt and freshly ground black pepper,,,salt and freshly ground black pepper
951,1,"1 large egg,",1.0,,large egg
951,2,1/3 cup breadcrumbs,0.3333333333333333,cup,breadcrumbs
951,3,2 tablespoons applesauce,2.0,tbsp,applesauce
951,4,2 green onions,2.0,,green onions
951,5,1 tablespoon soy sauce,1.0,tbsp,soy sauce
951,6,1/4 teaspoon salt,0.25,tsp,salt
951,7,1/4 teaspoon black pepper,0.25,tsp,black pepper
951,8,1 pound ground pork,1.0,lb,ground pork
951,9,1/2 cup apple,0.5,cup,apple
951,10,1/3 cup hoisin sauce,0.3333333333333333,cup,hoisin sauce
951,11,1 tablespoon sambal oelek,1.0,tbsp,sambal oelek
951,12,2 teaspoons rice vinegar,2.0,tsp,rice vinegar
951,13,pizza dough bao-,,,pizza dough bao-
951,14,"toasted sesame seeds, for garnish",,,"toasted sesame seeds, for garnish"
952,1,1 cup chocolate chips,1.0,cup,chocolate chips
952,2,1/2 cup creamy peanut butter,0.5,cup,creamy peanut butter
952,3,1/4 cup butter,0.25,cup,butter
952,4,1/2 cup powdered sugar,0.5,cup,powdered sugar
952,5,1 (8.8 ounce) boxes r itz bits,1.0,,boxes r itz bits
953,1,1 cup mashed butternut squash,1.0,cup,mashed butternut squash
953,2,½ teaspoon salt,0.5,tsp,salt
953,3,½ teaspoon freshly ground black pepper,0.5,tsp,freshly ground black pepper
953,4,1 pinch cayenne pepper,1.0,,pinch cayenne pepper
953,5,½ cup mascarpone cheese,0.5,cup,mascarpone cheese
953,6,1 large egg yolk,1.0,,large egg yolk
953,7,⅓ cup grated parmesan cheese,,,⅓ cup grated parmesan cheese
953,8,1 (16 ounce) package round wonton wrappers,1.0,,package round wonton wrappers
953,9,2 tablespoons butter,2.0,tbsp,butter
953,10,"1 clove garlic, unpeeled",1.0,clove,"garlic, unpeeled"
953,11,chopped fresh sage to taste,,,chopped fresh sage
953,12,"1 tablespoon grated parmesan cheese, or to taste",1.0,tbsp,"grated parmesan cheese, or"
954,1,1 tablespoon butter,1.0,tbsp,butter
954,2,1/2 cup onion,0.5,cup,onion
954,3,1 cup apple,1.0,cup,apple
954,4,2 teaspoons balsamic vinegar,2.0,tsp,balsamic vinegar
954,5,1 (1.9 ounce) package baked miniature phyllo tart shells,1.0,,package baked miniature phyllo tart shells
954,6,"3 ounces brie cheese, or as needed, rind removed",3.0,oz,"brie cheese, or as needed, rind removed"
954,7,2 tablespoons chopped walnuts,2.0,tbsp,chopped walnuts
954,8,"2 tablespoons caramel sauce,",2.0,tbsp,caramel sauce
954,9,1 teaspoon fresh thyme leaves,1.0,tsp,fresh thyme leaves
954,10,"sea salt, for garnish",,,"sea salt, for garnish"
955,1,"6 cups cinnamon rice cereal squares, such as rice chex®",6.0,cup,"cinnamon rice cereal squares, such as rice chex®"
955,2,1 (14 ounce) bag white chocolate chips,1.0,,bag white chocolate chips
955,3,"1 (3.4 ounce) package banana cream instant pudding and pie filling, such as jell-o®",1.0,,"package banana cream instant pudding and pie filling, such as jell-o®"
955,4,2 1/2 teaspoons ground cinnamon,2.5,tsp,ground cinnamon
955,5,1/2 teaspoon ground nutmeg,0.5,tsp,ground nutmeg
956,1,1 pound chicken breast,1.0,lb,chicken breast
956,2,1/2 tablespoon olive oil,0.5,tbsp,olive oil
956,3,1/4 teaspoon smoked paprika,0.25,tsp,smoked paprika
956,4,1/4 teaspoon garlic powder,0.25,tsp,garlic powder
956,5,1/4 teaspoon onion powder,0.25,tsp,onion powder
956,6,1/4 teaspoon celery seed,0.25,tsp,celery seed
956,7,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
956,8,"8 slices bacon, cut in half crosswise",8.0,slice,"bacon, cut in half crosswise"
956,9,1/3 cup barbecue sauce,0.3333333333333333,cup,barbecue sauce
957,1,1 (12.4 ounce) cheezits,1.0,,cheezits
957,2,2 (1 ounce) packets ranch seasoning,2.0,,packets ranch seasoning
957,3,1/3 cup canola oil,0.3333333333333333,cup,canola oil
957,4,1/4 cup buffalo sauce,0.25,cup,buffalo sauce
957,5,1/2 teaspoon red pepper flakes,0.5,tsp,red pepper flakes
958,1,1 (8-ounce) rie cheese (about 5-inch diameter),1.0,,rie cheese
958,2,"1 medium apple, thinly sliced",1.0,,"medium apple, thinly sliced"
958,3,2 tablespoons pure maple syrup,2.0,tbsp,pure maple syrup
958,4,2 tablespoons pecans,2.0,tbsp,pecans
958,5,snipped fresh rosemary (optional),,,snipped fresh rosemary
958,6,"crackers, toasted baguette slices, and/or apple slices, for serving",,,"crackers, toasted baguette slices, and/or apple slices, for serving"
959,1,1/3 cup olive oil,0.3333333333333333,cup,olive oil
959,2,3 tablespoons white balsamic vinegar,3.0,tbsp,white balsamic vinegar
959,3,2 tablespoons sun-dried tomatoes in oil,2.0,tbsp,sun-dried tomatoes in oil
959,4,1 fresh fresh,1.0,,fresh fresh
959,5,"4 olives,",4.0,,olives
959,6,3 tablespoons fresh thyme,3.0,tbsp,fresh thyme
959,7,3 tablespoons feta,3.0,tbsp,feta
959,8,black pepper,,,black pepper
960,1,1 large egg,1.0,,large egg
960,2,2 tablespoons jalapeno pepper,2.0,tbsp,jalapeno pepper
960,3,1 tablespoon reduced-sodium soy sauce,1.0,tbsp,reduced-sodium soy sauce
960,4,1 teaspoon onion powder,1.0,tsp,onion powder
960,5,1 teaspoon ground ginger,1.0,tsp,ground ginger
960,6,2 garlic cloves,2.0,,garlic cloves
960,7,ground black pepper to taste,,,ground black pepper
960,8,1 pound ground chicken,1.0,lb,ground chicken
960,9,1/2 cup panko breadcrumbs,0.5,cup,panko breadcrumbs
961,1,2 egg whites,2.0,,egg whites
961,2,"1 cup all-purpose flour, sifted",1.0,cup,"all-purpose flour, sifted"
961,3,⅔ cup very cold water or chilled sparkling water,,,⅔ cup very cold water or chilled sparkling water
962,1,1/2 cup olive oil,0.5,cup,olive oil
962,2,1 tablespoon fresh oregano,1.0,tbsp,fresh oregano
962,3,2 tablespoons fresh dill,2.0,tbsp,fresh dill
962,4,3 tablespoons feta cheese,3.0,tbsp,feta cheese
962,5,2 tablespoons sun-dried tomatoes,2.0,tbsp,sun-dried tomatoes
962,6,2 tablespoons pimento-stuffed olives,2.0,tbsp,pimento-stuffed olives
962,7,1 garlic clove,1.0,,garlic clove
962,8,1 teaspoon smoked paprika,1.0,tsp,smoked paprika
962,9,"1 lemon, zested",1.0,,"lemon, zested"
962,10,1/4 teaspoon salt,0.25,tsp,salt
962,11,1/4 teaspoon ground black pepper,0.25,tsp,ground black pepper
963,1,"1 (5.2 counce) spreadable gourmet cheese,",1.0,,spreadable gourmet cheese
963,2,"8 grape tomatoes, chopped",8.0,,"grape tomatoes, chopped"
963,3,"5 basil leaves,",5.0,,basil leaves
963,4,2 teaspoons balsamic vinegar,2.0,tsp,balsamic vinegar
963,5,"1 small ciabatta roll,",1.0,,small ciabatta roll
964,1,1 1/4 cups water,1.25,cup,water
964,2,"1 teaspoon dry active ""rapid rise"" yeast",1.0,tsp,"dry active ""rapid rise"" yeast"
964,3,1 tablespoon olive oil,1.0,tbsp,olive oil
964,4,3 cups all-purpose flour,3.0,cup,all-purpose flour
964,5,1 1/2 teaspoons kosher salt,1.5,tsp,kosher salt
